CourseID,ReadStat,Rate1,Rate2,Rate3,Rate4,Rate5,Sum,NewEnrolled,UpdateDate,Upd_monthes,Orig_Price,Curr_Price,Discount,Time
218416, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:41:43 
619296, OK,1,0,6,13,14,34,1452, 4/2016,51,79.99,47.99,40, 2020-07-09 13:41:46 
717278, OK,2,0,5,5,19,31,1118, 5/2016,50,79.99,47.99,40, 2020-07-09 13:41:48 
445916, OK,2,0,11,42,58,113,1069, 9/2019,10,119.99,71.99,40, 2020-07-09 13:41:50 
267984, OK,0,2,6,7,7,22,1788, 7/2016,48,379.99,227.99,40, 2020-07-09 13:41:52 
180362, OK,9,16,109,304,277,715,4585, 3/2014,76,99.99,59.99,40, 2020-07-09 13:41:54 
364810, OK,10,9,50,195,340,604,5660, 3/2018,28,259.99,155.99,40, 2020-07-09 13:41:56 
692722, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:41:58 
298558, OK,0,1,8,44,77,130,1422, 9/2014,70, NaN, NaN, NaN , 2020-07-09 13:42:00 
480752, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:02 
637922, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:03 
337320, OK,1,1,9,17,18,46,4649, 4/2020,3,499.99,299.99,40, 2020-07-09 13:42:06 
876646, OK,1,2,3,4,17,27,1049, 7/2018,24,479.99,287.99,40, 2020-07-09 13:42:08 
529424, OK,27,43,215,429,500,1214,20406, 3/2016,52,799.99,479.99,40, 2020-07-09 13:42:10 
720814, OK,2,2,3,5,12,24,1786, 1/2016,54,79.99,47.99,40, 2020-07-09 13:42:12 
515326, OK,0,4,13,42,34,93,2087, 3/2020,4,199.99,119.99,40, 2020-07-09 13:42:15 
1218552, OK,8,4,27,53,65,157,3795, 11/2017,32,79.99,47.99,40, 2020-07-09 13:42:17 
851106, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,14598, 0/0, NaN ,0,0,0, 2020-07-09 13:42:19 
429308, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:21 
302450, OK,0,0,0,2,2,4,34, 5/2017,38,99.99,59.99,40, 2020-07-09 13:42:23 
1117834, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:24 
190816, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:27 
244000, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:28 
429482, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:30 
831940, OK,3,11,64,101,93,272,26369, 5/2020,2,99.99,59.99,40, 2020-07-09 13:42:32 
833770, OK,1,3,16,31,40,91,516, 5/2020,2,299.99,179.99,40, 2020-07-09 13:42:35 
658764, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:36 
707224, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:38 
64739, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:40 
907716, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:41 
1030976, OK,12,6,32,43,52,145,1613, 10/2017,33,599.99,359.99,40, 2020-07-09 13:42:43 
722682, OK,2,3,7,24,29,65,1995, 3/2020,4,79.99,47.99,40, 2020-07-09 13:42:45 
1122146, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:47 
808506, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:42:48 
673016, OK,9,24,62,129,226,450,3783, 2/2018,29,799.99,479.99,40, 2020-07-09 13:42:50 
358062, OK,30,66,333,1004,1129,2562,15940, 6/2020,1,379.99,227.99,40, 2020-07-09 13:42:52 
372234, OK,6,3,13,20,24,66,4751, 12/2014,67,119.99,71.99,40, 2020-07-09 13:42:54 
822514, OK,3,2,8,18,23,54,5720, 11/2019,8,799.99,479.99,40, 2020-07-09 13:42:56 
1045726, OK,3,5,6,4,14,32,1258, 12/2017,31,799.99,479.99,40, 2020-07-09 13:42:58 
943426, OK,1,0,7,6,19,33,1590, 3/2020,4,799.99,479.99,40, 2020-07-09 13:43:00 
46927, OK,5,11,52,80,74,222,5406, 4/2013,87,119.99,71.99,40, 2020-07-09 13:43:02 
567070, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:04 
867440, OK,4,6,9,16,13,48,148, 6/2016,49,799.99,479.99,40, 2020-07-09 13:43:05 
501996, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:07 
1103590, OK,1,1,4,11,8,25, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:11 
1172370, OK,0,2,9,26,16,53, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:13 
673702, OK,0,0,0,0,5,5,42, 12/2015,55,79.99,47.99,40, 2020-07-09 13:43:16 
821108, OK,0,0,5,4,5,14,50, 4/2016,51,79.99,47.99,40, 2020-07-09 13:43:18 
863998, OK,4,8,45,136,120,313, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:20 
822926, OK,0,1,4,8,8,21, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:23 
666254, OK,9,10,27,28,34,108, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:26 
421546, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:29 
518886, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:31 
868128, OK,4,6,24,28,35,97, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:34 
986034, OK,5,10,46,98,286,445,2447, 4/2020,3,479.99,287.99,40, 2020-07-09 13:43:35 
42642, OK,3,10,17,48,79,157,1037, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:43:37 
471428, OK,1,1,22,54,61,139,12130, 5/2018,26,99.99,59.99,40, 2020-07-09 13:43:39 
600206, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:41 
283780, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,12948, 0/0, NaN ,0,0,0, 2020-07-09 13:43:43 
52118, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5320, 0/0, NaN ,0,0,0, 2020-07-09 13:43:45 
42640, OK,5,11,16,61,71,164,1326, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:43:47 
767256, OK,2,1,14,39,47,103,989, 12/2018,19, NaN, NaN, NaN , 2020-07-09 13:43:49 
843854, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:50 
247558, OK,2,0,1,4,11,18,591, 7/2014,72,99.99,59.99,40, 2020-07-09 13:43:53 
696616, OK,63,86,382,727,1746,3004,15160, 4/2020,3,799.99,479.99,40, 2020-07-09 13:43:55 
205810, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:43:57 
507486, OK,2,2,16,65,121,206,6986, 6/2020,1,799.99,479.99,40, 2020-07-09 13:43:59 
965306, OK,4,5,17,34,53,113,5709, 10/2016,45,79.99,47.99,40, 2020-07-09 13:44:01 
1128662, OK,5,5,6,13,28,57,650, 11/2018,20,99.99,59.99,40, 2020-07-09 13:44:03 
1068986, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,7617, 0/0, NaN ,0,0,0, 2020-07-09 13:44:05 
627706, OK,14,10,48,98,107,277,5334, 12/2016,43,79.99,47.99,40, 2020-07-09 13:44:07 
255280, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:09 
628944, OK,1,0,2,5,9,17,1116, 8/2017,35,799.99,479.99,40, 2020-07-09 13:44:11 
537886, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:12 
517938, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:14 
779678, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:16 
494330, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:17 
153926, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:19 
806122, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,40436, 0/0, NaN ,0,0,0, 2020-07-09 13:44:21 
725658, OK,1,0,0,4,4,9,160, 1/2016,54,119.99,71.99,40, 2020-07-09 13:44:23 
1032234, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:25 
996542, OK,1,0,6,13,29,49,252, 11/2018,20, NaN, NaN, NaN , 2020-07-09 13:44:27 
756520, OK,0,0,4,3,7,14,66, 3/2016,52,119.99,71.99,40, 2020-07-09 13:44:29 
768028, OK,1,8,5,6,21,41,270, 3/2016,52,799.99,479.99,40, 2020-07-09 13:44:32 
73030, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:34 
476880, OK,0,1,1,9,9,20,139, 5/2015,62,299.99,179.99,40, 2020-07-09 13:44:37 
773060, OK,2,1,4,3,8,18,76, 3/2016,52,99.99,59.99,40, 2020-07-09 13:44:38 
552058, OK,4,7,13,14,5,43,253, 7/2016,48,79.99,47.99,40, 2020-07-09 13:44:41 
509512, OK,2,1,2,3,6,14,83, 5/2015,62,79.99,47.99,40, 2020-07-09 13:44:43 
497236, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:45 
471556, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:47 
403602, OK,2,5,12,17,28,64,1234, 8/2016,47,79.99,47.99,40, 2020-07-09 13:44:49 
326948, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:51 
537896, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:44:52 
797762, OK,4,3,19,47,33,106,3120, 8/2016,47,399.99,239.99,40, 2020-07-09 13:44:54 
674350, OK,4,2,2,5,6,19,1264, 1/2017,42,799.99,479.99,40, 2020-07-09 13:44:57 
439362, OK,1,3,10,28,47,89,835, 8/2017,35,799.99,479.99,40, 2020-07-09 13:44:59 
42634, OK,6,11,27,93,114,251,2299, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:45:01 
494800, OK,11,20,68,185,216,500,3283, 3/2020,4,799.99,479.99,40, 2020-07-09 13:45:03 
1222836, OK,0,2,7,12,8,29,1438, 5/2017,38,399.99,239.99,40, 2020-07-09 13:45:05 
990440, OK,6,1,10,16,25,58,421, 1/2017,42,799.99,479.99,40, 2020-07-09 13:45:08 
109988, OK,2,4,23,35,44,108,1889, 9/2015,58,179.99,107.99,40, 2020-07-09 13:45:10 
815482, OK,14,16,34,30,31,125,1080, 4/2020,3,99.99,59.99,40, 2020-07-09 13:45:12 
569436, OK,5,5,26,46,67,149,6319, 3/2016,52,79.99,47.99,40, 2020-07-09 13:45:14 
803664, OK,0,0,4,15,27,46,398, 10/2016,45, NaN, NaN, NaN , 2020-07-09 13:45:17 
213154, OK,2,0,0,6,13,21,707, 6/2014,73,79.99,47.99,40, 2020-07-09 13:45:19 
484132, OK,1,3,7,22,30,63,1741, 12/2019,7,799.99,479.99,40, 2020-07-09 13:45:21 
640062, OK,4,12,102,272,334,724,3085, 3/2020,4,379.99,227.99,40, 2020-07-09 13:45:23 
363404, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,14418, 0/0, NaN ,0,0,0, 2020-07-09 13:45:25 
454724, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:45:27 
702278, OK,5,3,12,30,45,95,648, 10/2019,9,799.99,479.99,40, 2020-07-09 13:45:29 
323196, OK,1,3,3,8,14,29,837, 10/2014,69,79.99,47.99,40, 2020-07-09 13:45:30 
1225686, OK,3,0,4,4,9,20,267, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:45:32 
443584, OK,4,5,8,19,43,79,1446, 11/2015,56,779.99,467.99,40, 2020-07-09 13:45:35 
1034074, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5225, 0/0, NaN ,0,0,0, 2020-07-09 13:45:36 
1209694, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:45:40 
418732, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,23704, 0/0, NaN ,0,0,0, 2020-07-09 13:45:42 
757450, OK,4,7,32,65,48,156,1963, 7/2019,12,179.99,107.99,40, 2020-07-09 13:45:44 
403468, OK,2,12,73,179,230,496,4624, 12/2017,31,79.99,47.99,40, 2020-07-09 13:45:45 
761808, OK,4,3,6,19,36,68,1238, 3/2016,52,79.99,47.99,40, 2020-07-09 13:45:48 
614510, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:45:49 
519776, OK,6,3,8,14,39,70,1990, 5/2017,38,799.99,479.99,40, 2020-07-09 13:45:52 
805336, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,16420, 0/0, NaN ,0,0,0, 2020-07-09 13:45:56 
828254, OK,7,15,38,71,80,211,6001, 8/2017,35,139.99,83.99,40, 2020-07-09 13:45:58 
471440, OK,1,3,9,13,14,40,3306, 11/2019,8,799.99,479.99,40, 2020-07-09 13:46:02 
478598, OK,0,2,3,8,34,47,1366, 10/2015,57,659.99,395.99,40, 2020-07-09 13:46:06 
394636, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:46:08 
512004, OK,2,0,2,5,11,20,1445, 9/2015,58,199.99,119.99,40, 2020-07-09 13:46:11 
1194426, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,6193, 0/0, NaN ,0,0,0, 2020-07-09 13:46:14 
538540, OK,4,0,2,4,8,18,1786, 2/2017,41,379.99,227.99,40, 2020-07-09 13:46:16 
406922, OK,3,2,4,9,24,42,1856, 2/2020,5,199.99,119.99,40, 2020-07-09 13:46:18 
743914, OK,0,2,7,24,28,61,848, 6/2016,49,399.99,239.99,40, 2020-07-09 13:46:20 
419308, OK,6,0,3,11,25,45,1103, 8/2017,35,579.99,347.99,40, 2020-07-09 13:46:23 
542028, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:46:24 
482534, OK,3,3,8,20,26,60,1435, 4/2017,39,199.99,119.99,40, 2020-07-09 13:46:27 
716136, OK,0,2,5,22,38,67,1345, 6/2016,49,79.99,47.99,40, 2020-07-09 13:46:29 
737514, OK,1,1,6,13,15,36,1107, 2/2016,53,79.99,47.99,40, 2020-07-09 13:46:31 
471446, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:46:33 
920424, OK,7,4,39,145,453,648,8423, 6/2020,1,379.99,227.99,40, 2020-07-09 13:46:35 
49886, OK,6,14,195,622,768,1605,9151, 5/2018,26,359.99,215.99,40, 2020-07-09 13:46:37 
292462, OK,1,1,4,7,17,30,3408, 3/2015,64,799.99,479.99,40, 2020-07-09 13:46:39 
211874, OK,2,2,4,5,9,22,4758, 11/2019,8,79.99,47.99,40, 2020-07-09 13:46:41 
754028, OK,14,36,220,813,1398,2481,26467, 3/2016,52,119.99,71.99,40, 2020-07-09 13:46:43 
546924, OK,1,1,8,20,35,65,2977, 6/2017,37,199.99,119.99,40, 2020-07-09 13:46:46 
105972, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:46:47 
556068, OK,2,1,5,6,16,30,2410, 6/2016,49,579.99,347.99,40, 2020-07-09 13:46:49 
1053272, OK,8,22,116,256,296,698,4356, 5/2020,2,579.99,347.99,40, 2020-07-09 13:46:51 
1273896, OK,1,1,5,11,15,33,219, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:46:54 
317572, OK,2,14,65,190,227,498,4003, 11/2014,68,199.99,119.99,40, 2020-07-09 13:46:55 
738910, OK,10,8,18,33,52,121,2984, 1/2017,42,799.99,479.99,40, 2020-07-09 13:46:58 
1015274, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:46:59 
934574, OK,3,1,7,4,17,32,4394, 11/2019,8,799.99,479.99,40, 2020-07-09 13:47:02 
1110470, OK,2,10,30,112,180,334,2198, 10/2018,21,799.99,479.99,40, 2020-07-09 13:47:03 
988804, OK,0,1,4,8,18,31,1105, 11/2016,44,99.99,59.99,40, 2020-07-09 13:47:06 
529718, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:08 
998872, OK,1,3,6,0,7,17,1575, 11/2016,44,99.99,59.99,40, 2020-07-09 13:47:10 
1023670, OK,1,1,4,7,7,20,1183, 12/2017,31,799.99,479.99,40, 2020-07-09 13:47:13 
571394, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,11024, 0/0, NaN ,0,0,0, 2020-07-09 13:47:14 
637176, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:16 
677802, OK,1,3,19,17,19,59,2898, 7/2016,48,79.99,47.99,40, 2020-07-09 13:47:19 
1084642, OK,3,0,3,4,10,20,2741, 11/2019,8,79.99,47.99,40, 2020-07-09 13:47:21 
739390, OK,27,79,486,1242,1361,3195,15560, 6/2020,1,599.99,359.99,40, 2020-07-09 13:47:23 
1134864, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:25 
489146, OK,1,7,49,128,127,312,4595, 9/2015,58,79.99,47.99,40, 2020-07-09 13:47:27 
910650, OK,5,5,25,48,96,179,3006, 2/2018,29,639.99,383.99,40, 2020-07-09 13:47:29 
1079040, OK,3,3,4,21,17,48,1254, 9/2017,34,799.99,479.99,40, 2020-07-09 13:47:31 
109622, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:33 
881378, OK,5,4,18,48,83,158,1614, 7/2016,48,499.99,299.99,40, 2020-07-09 13:47:35 
474150, OK,3,6,21,50,93,173,3952, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:47:37 
1046724, OK,7,11,24,54,48,144,1316, 8/2018,23,99.99,59.99,40, 2020-07-09 13:47:40 
1095116, OK,11,10,28,36,80,165,5026, 11/2019,8,79.99,47.99,40, 2020-07-09 13:47:41 
233900, OK,19,11,22,47,43,142,11009, 11/2019,8,799.99,479.99,40, 2020-07-09 13:47:44 
116128, OK,29,10,17,16,27,99,11542, 11/2013,80,399.99,239.99,40, 2020-07-09 13:47:46 
1249164, OK,6,20,115,188,155,484,1971, 6/2017,37,199.99,119.99,40, 2020-07-09 13:47:48 
877106, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:49 
65105, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:51 
889066, OK,0,0,1,0,0,1,17, 7/2016,48,799.99,479.99,40, 2020-07-09 13:47:53 
28172, OK,0,1,0,0,1,2,78, 3/2019,16,199.99,119.99,40, 2020-07-09 13:47:55 
257996, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:47:57 
811534, OK,0,0,0,0,0,0,21, 5/2016,50,79.99,47.99,40, 2020-07-09 13:47:59 
95176, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:01 
880564, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:03 
613944, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:04 
1208148, OK,0,0,0,0,1,1, NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:07 
24815, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:09 
736836, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:10 
462474, OK,0,1,4,7,7,19,185, 8/2015,59,99.99,59.99,40, 2020-07-09 13:48:13 
73938, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:14 
158444, OK,1,0,1,2,9,13,65, 9/2016,46, NaN, NaN, NaN , 2020-07-09 13:48:17 
577198, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:19 
993160, OK,2,0,15,34,94,145,718, 12/2016,43,79.99,47.99,40, 2020-07-09 13:48:21 
233294, OK,0,1,11,9,13,34,263, 6/2014,73,239.99,143.99,40, 2020-07-09 13:48:23 
281844, OK,1,1,1,4,5,12,178, 7/2015,60,79.99,47.99,40, 2020-07-09 13:48:25 
1072156, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:27 
607362, OK,0,2,4,7,19,32,189, 10/2015,57,79.99,47.99,40, 2020-07-09 13:48:29 
1069866, OK,5,6,3,5,14,33,155, 4/2017,39,499.99,299.99,40, 2020-07-09 13:48:31 
25794, OK,1,2,4,8,9,24,92, 3/2015,64,79.99,47.99,40, 2020-07-09 13:48:33 
387348, OK,0,1,1,0,3,5,790, 1/2016,54,379.99,227.99,40, 2020-07-09 13:48:36 
475912, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:38 
332690, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:39 
830870, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,6368, 0/0, NaN ,0,0,0, 2020-07-09 13:48:42 
199822, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:43 
56058, OK,0,0,4,2,5,11,151, 5/2013,86,119.99,71.99,40, 2020-07-09 13:48:45 
587232, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:47 
398798, OK,0,3,1,2,3,9,973, 1/2015,66,199.99,119.99,40, 2020-07-09 13:48:49 
130366, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:51 
530430, OK,0,0,2,8,10,20,116, 6/2015,61,379.99,227.99,40, 2020-07-09 13:48:53 
615204, OK,0,3,6,14,13,36,263, 10/2019,9,139.99,83.99,40, 2020-07-09 13:48:55 
441016, OK,0,2,4,8,6,20,105, 3/2018,28,139.99,83.99,40, 2020-07-09 13:48:57 
598722, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:48:59 
1225674, OK,1,2,6,6,6,21,214, 12/2019,7, NaN, NaN, NaN , 2020-07-09 13:49:01 
1167536, OK,0,2,7,11,25,45,273, 4/2017,39,779.99,467.99,40, 2020-07-09 13:49:03 
979616, OK,6,1,9,12,21,49,470, 6/2019,13,799.99,479.99,40, 2020-07-09 13:49:05 
528488, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:06 
832832, OK,4,3,10,18,9,44,378, 4/2016,51,79.99,47.99,40, 2020-07-09 13:49:08 
256094, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:10 
975074, OK,9,3,5,3,2,22,615, 3/2017,40,79.99,47.99,40, 2020-07-09 13:49:12 
436488, OK,15,10,28,61,75,189,1166, 3/2015,64,199.99,119.99,40, 2020-07-09 13:49:14 
72644, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:16 
980408, OK,0,0,16,59,137,212,564, 10/2016,45,159.99,95.99,40, 2020-07-09 13:49:18 
343886, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:20 
837322, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:22 
1157298, OK,0,1,0,2,5,8,22, 4/2017,39,79.99,47.99,40, 2020-07-09 13:49:24 
1282064, OK,3,2,9,17,18,49,234, 7/2017,36,79.99,47.99,40, 2020-07-09 13:49:26 
1247992, OK,0,5,24,36,31,96,415, 6/2017,37,199.99,119.99,40, 2020-07-09 13:49:28 
1251582, OK,2,8,22,13,9,54,357, 6/2017,37,199.99,119.99,40, 2020-07-09 13:49:30 
1258666, OK,2,5,42,99,91,239,805, 6/2017,37,199.99,119.99,40, 2020-07-09 13:49:32 
1168172, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 13:49:34 
